STTSTTSTT,"Nội dung nhập, cập nhật dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ánNội dung nhập, cập nhậtNội dung nhập, cập nhật  dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ándữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự án","Nội dung nhập, cập nhật dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ánNội dung nhập, cập nhậtNội dung nhập, cập nhật  dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ándữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự án",Ghi chúGhi chúGhi chú
888,Kết quả thực hiện thủ tục về môi trườngKếtKết  quảquả  thựcthực  hiệnhiện  thủ tục về môi trườngthủ tục về môi trường,"[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng[Nhập số:.., ngày .... tháng  .... năm...., cơ quan ban hành văn bản].... năm...., cơ quan ban hành văn bản][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính]Liên kết với dữ liệu của cơ quan có thẩm quyền về bảo vệ môi trường (nếu có)Liên kết với dữ liệu của cơ quan có thẩm quyền về bảo vệ môi trường (nếu có)Liên kết với dữ liệu của cơ quan có thẩm quyền về bảo vệ môi trường (nếu có)",
999,Báo cáo kết quả thẩm tra thiết kế xây dựng sau khi dự án được phê duyệt (trừ dự án đầu tư kinh doanh)BáoBáo  cáocáo  kếtkết  quảquả  thẩm tra thiết kế xây dựng sau khithẩm tra thiết kế xây dựng sau khi  dựdự  ánán  đượcđược  phê duyệt (trừ dự án đầu tư kinh doanh)phê duyệt (trừ dự án đầu tư kinh doanh),"[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng[Nhập số:.., ngày .... tháng  .... năm...., cơ quan ban hành văn bản].... năm...., cơ quan ban hành văn bản][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính]",
101010,"Kết quả thẩm định, thẩm định điều chỉnh thiết kế xây dựng triển khai sau khi dự án được phê duyệtKếtKết  quảquả  thẩmthẩm  định, thẩmđịnh, thẩm  địnhđịnh  điềuđiều  chỉnh thiếtchỉnh thiết  kế xâykế xây  dựngdựng  triển khai sau khi dự án được phê duyệttriển khai sau khi dự án được phê duyệt","[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng[Nhập số:.., ngày .... tháng  .... năm...., cơ quan ban hành văn bản].... năm...., cơ quan ban hành văn bản][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Đính kèm file được ký số hoặc được chứng thực bản sao điện tử từ bản chính]",
111111,"Thông tin về tổ chức, cá nhân tham gia khảo sát, thiết kế, thẩm traThôngThông  tintin  vềvề  tổtổ  chức, cá nhân tham gia khảo sát, thiết kế, thẩm trachức, cá nhân tham gia khảo sát, thiết kế, thẩm tra",,
11.111.111.1,Nhà thầu khảo sát xây dựngNhàNhà  thầuthầu  khảokhảo  sátsát  xây dựngxây dựng,- [Nhập mã số doanh nghiệp hoặc mã số thuế]- [Nhập- [Nhập  mãmã  sốsố  doanhdoanh  nghiệp hoặc mã số thuế]nghiệp hoặc mã số thuế]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu],"Trường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh nghiệp, Hệ thống ứng dụng đăng ký thuế thì hệ thống tự động điền tên tổ chứcTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanhTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh  nghiệp,nghiệp,  HệHệ  thốngthống  ứngứng  dụng đăngdụng đăng  kýký  thuếthuế  thìthì  hệhệ  thốngthống  tựtự  động điền tên tổ chứcđộng điền tên tổ chức"
11.211.211.2,Chủ nhiệm khảo sát xây dựngChủ nhiệm khảo sát xây dựngChủ nhiệm khảo sát xây dựng,[Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu][Nhập[Nhập  SốSố  địnhđịnh  danhdanh  cá nhâncá nhân//SốSố  căncăn  cướccước//SốSố  hộ chiếu]hộ chiếu],"- Khi nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu, hệ thống tự động hiển thị năng lực của cá nhân đã được xác thực trên hệ thống.- Khi nhập Số định danh cá nhân- Khi nhập Số định danh cá nhân//Số cănSố căn  cướccước//SốSố  hộhộ  chiếu,chiếu,  hệhệ  thốngthống  tự động hiển thị năng lực của cá nhân đã được xác thực trên hệ thống.tự động hiển thị năng lực của cá nhân đã được xác thực trên hệ thống.- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân/Số hộ chiếu).--  TrườngTrường  hợphợp  chưachưa  cócó  dữdữ  liệuliệu  về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt độngvề chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động  xâyxây  dựng,dựng,  nhập Mãnhập Mã  sốsố  chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt độngchứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động  xâyxây  dựngdựng  củacủa  cácá  nhânnhân  (định danh cá nhân(định danh cá nhân//Số hộ chiếu).Số hộ chiếu)."
11.311.311.3,Nhà thầu tư vấn thiết kếNhà thầu tư vấn thiết kếNhà thầu tư vấn thiết kế,- [Nhập mã số doanh nghiệp hoặc mã số thuế]- [Nhập- [Nhập  mãmã  sốsố  doanhdoanh  nghiệp hoặc mã số thuế]nghiệp hoặc mã số thuế]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu],"Trường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh nghiệp, Hệ thống ứng dụng đăng ký thuế thì hệ thống tự động điền tên tổ chứcTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanhTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh  nghiệp,nghiệp,  HệHệ  thốngthống  ứngứng  dụng đăngdụng đăng  kýký  thuếthuế  thìthì  hệhệ  thốngthống  tựtự  động điền tên tổ chứcđộng điền tên tổ chức"
11.411.411.4,Chủ nhiệm thiết kếChủ nhiệm thiết kếChủ nhiệm thiết kế,[Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu][Nhập[Nhập  SốSố  địnhđịnh  danhdanh  cá nhâncá nhân//SốSố  căncăn  cướccước//SốSố  hộ chiếu]hộ chiếu],"- Khi nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu, hệ thống tự động hiển thị năng lực của cá nhân đã được xác thực trên Hệ thống thông tin về hoạt động xây dựng.- Khi nhập Số định danh cá nhân- Khi nhập Số định danh cá nhân//Số cănSố căn  cướccước//SốSố  hộhộ  chiếu,chiếu,  hệhệ  thốngthống  tự động hiển thị năng lực của cá nhân đãtự động hiển thị năng lực của cá nhân đã  đượcđược  xácxác  thựcthực  trêntrên  HệHệ  thống thông tin về hoạt động xây dựng.thống thông tin về hoạt động xây dựng.- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân/Số hộ chiếu).--  TrườngTrường  hợphợp  chưachưa  cócó  dữdữ  liệuliệu  về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt độngvề chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động  xâyxây  dựng,dựng,  nhập Mãnhập Mã  sốsố  chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt độngchứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động  xâyxây  dựngdựng  củacủa  cácá  nhânnhân  (định danh cá nhân(định danh cá nhân//Số hộ chiếu).Số hộ chiếu)."
11.511.511.5,Danh mục chủ trì các bộ môn thiết kếDanhDanh  mụcmục  chủchủ  trìtrì  các bộ môn thiết kếcác bộ môn thiết kế,[Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu][Nhập[Nhập  SốSố  địnhđịnh  danhdanh  cá nhâncá nhân//SốSố  căncăn  cướccước//SốSố  hộ chiếu]hộ chiếu],"- Khi nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu, hệ thống tự động hiển thị năng lực của cá nhân đã được xác thực trên Hệ thống thông tin về hoạt động xây dựng.- Khi nhập Số định danh cá nhân- Khi nhập Số định danh cá nhân//Số cănSố căn  cướccước//SốSố  hộhộ  chiếu,chiếu,  hệhệ  thốngthống  tự động hiển thị năng lực của cá nhân đãtự động hiển thị năng lực của cá nhân đã  đượcđược  xácxác  thựcthực  trêntrên  HệHệ  thống thông tin về hoạt động xây dựng.thống thông tin về hoạt động xây dựng.- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân/Số hộ chiếu).--  TrườngTrường  hợphợp  chưachưa  cócó  dữdữ  liệuliệu  về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt độngvề chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động  xâyxây  dựng,dựng,  nhập Mãnhập Mã  sốsố  chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt độngchứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động  xâyxây  dựngdựng  củacủa  cácá  nhânnhân  (định danh cá nhân(định danh cá nhân//Số hộ chiếu).Số hộ chiếu)."
11.611.611.6,Nhà thầu thẩm tra thiết kế (nếu có)Nhà thầu thẩm tra thiết kế (nếu có)Nhà thầu thẩm tra thiết kế (nếu có),- [Nhập mã số doanh nghiệp hoặc mã số thuế]- [Nhập- [Nhập  mãmã  sốsố  doanhdoanh  nghiệp hoặc mã số thuế]nghiệp hoặc mã số thuế]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu],"Trường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh nghiệp, Hệ thống ứng dụng đăng ký thuế thì hệ thống tự động điền tên tổ chứcTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanhTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh  nghiệp,nghiệp,  HệHệ  thốngthống  ứngứng  dụng đăngdụng đăng  kýký  thuếthuế  thìthì  hệhệ  thốngthống  tựtự  động điền tên tổ chứcđộng điền tên tổ chức"
11.711.711.7,Chủ nhiệm thẩm tra thiết kếChủChủ  nhiệmnhiệm  thẩmthẩm  tra thiết kếtra thiết kế,[Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu][Nhập[Nhập  SốSố  địnhđịnh  danhdanh  cá nhâncá nhân//SốSố  căncăn  cướccước//SốSố  hộ chiếu]hộ chiếu],"- Khi nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu, hệ thống tự động hiển thị năng lực của cá nhân đã được xác thực trên Hệ thống thông tin về hoạt động xây dựng.- Khi nhập Số định danh cá nhân- Khi nhập Số định danh cá nhân//Số cănSố căn  cướccước//SốSố  hộhộ  chiếu,chiếu,  hệhệ  thốngthống  tự động hiển thị năng lực của cá nhân đãtự động hiển thị năng lực của cá nhân đã  đượcđược  xácxác  thựcthực  trêntrên  HệHệ  thống thông tin về hoạt động xây dựng.thống thông tin về hoạt động xây dựng.- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân/Số hộ chiếu).--  TrườngTrường  hợphợp  chưachưa  cócó  dữdữ  liệuliệu  về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt độngvề chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động  xâyxây  dựng,dựng,  nhập Mãnhập Mã  sốsố  chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt độngchứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động  xâyxây  dựngdựng  củacủa  cácá  nhânnhân  (định danh cá nhân(định danh cá nhân//Số hộ chiếu).Số hộ chiếu)."
